frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m
1916,1.0,96.0,16:54:49.500,2025-09-03T00:36:14.391198,,,,,,False,0.0,452.4,car,0.75,676.1,266.4,135.3,109.4,center,37.1
1916,2.0,94.0,16:54:49.500,2025-09-03T00:36:14.391198,,,,,,False,0.0,452.4,truck,0.474,489.9,234.7,107.0,127.6,center,74.2
1917,1.0,96.0,16:54:49.600,2025-09-03T00:36:15.115988,,,,,,False,0.0,435.6,car,0.754,687.9,268.9,151.2,115.4,center,35.1
1917,2.0,94.0,16:54:49.600,2025-09-03T00:36:15.115988,,,,,,False,0.0,435.6,truck,0.519,481.6,237.7,107.0,129.3,center,73.2
1917,3.0,97.0,16:54:49.600,2025-09-03T00:36:15.115988,,,,,,False,0.0,435.6,person,0.536,934.0,274.0,40.0,114.0,right,40.3
1918,1.0,97.0,16:54:49.700,2025-09-03T00:36:15.820301,,,,,,False,0.0,444.7,person,0.674,938.9,263.5,35.8,111.9,right,41.1
1918,2.0,96.0,16:54:49.700,2025-09-03T00:36:15.820301,,,,,,False,0.0,444.7,car,0.767,694.3,257.8,174.2,124.9,center,32.5
1918,3.0,94.0,16:54:49.700,2025-09-03T00:36:15.820301,,,,,,False,0.0,444.7,bus,0.511,477.0,228.8,104.2,125.6,center,68.9
1918,4.0,94.0,16:54:49.700,2025-09-03T00:36:15.820301,,,,,,False,0.0,444.7,truck,0.481,478.4,226.8,99.9,124.5,center,76.0
1919,1.0,96.0,16:54:49.800,2025-09-03T00:36:16.535923,,,,,,False,0.0,434.7,car,0.782,711.6,267.7,198.5,140.4,center,28.9
1919,2.0,97.0,16:54:49.800,2025-09-03T00:36:16.535923,,,,,,False,0.0,434.7,person,0.636,953.7,279.2,33.1,108.5,right,42.4
1919,3.0,94.0,16:54:49.800,2025-09-03T00:36:16.535923,,,,,,False,0.0,434.7,truck,0.497,479.5,240.3,102.8,126.2,center,75.0
1919,4.0,94.0,16:54:49.800,2025-09-03T00:36:16.535923,,,,,,False,0.0,434.7,bus,0.471,479.2,245.0,102.9,125.4,center,69.0
1920,1.0,96.0,16:54:49.900,2025-09-03T00:36:17.245585,,,,,,False,0.0,431.9,car,0.789,727.3,261.6,245.1,166.0,center,24.4
1920,2.0,94.0,16:54:49.900,2025-09-03T00:36:17.245585,,,,,,False,0.0,431.9,truck,0.478,473.4,242.2,105.8,126.5,center,74.8
1921,1.0,96.0,16:54:50.000,2025-09-03T00:36:17.948064,,,,,,False,0.0,522.6,car,0.787,756.5,254.2,289.8,201.7,right,20.1
1921,2.0,94.0,16:54:50.000,2025-09-03T00:36:17.948064,,,,,,False,0.0,522.6,truck,0.496,468.9,241.4,105.2,126.9,center,74.6
1922,1.0,96.0,16:54:50.100,2025-09-03T00:36:18.741468,,,,,,False,0.0,551.2,car,0.797,797.4,246.4,359.9,243.9,right,16.6
1922,2.0,94.0,16:54:50.100,2025-09-03T00:36:18.741468,,,,,,False,0.0,551.2,bus,0.538,467.6,238.3,107.2,127.7,center,67.8
1923,1.0,96.0,16:54:50.200,2025-09-03T00:36:19.563669,,,,,,False,0.0,436.9,car,0.812,848.9,237.0,393.6,294.4,right,13.8
1923,2.0,94.0,16:54:50.200,2025-09-03T00:36:19.563669,,,,,,False,0.0,436.9,bus,0.535,467.9,231.8,103.6,127.2,center,68.0
1923,3.0,94.0,16:54:50.200,2025-09-03T00:36:19.563669,,,,,,False,0.0,436.9,truck,0.526,467.3,231.2,104.6,125.7,center,75.3
1924,1.0,96.0,16:54:50.300,2025-09-03T00:36:20.274007,,,,,,False,0.0,429.6,car,0.811,937.2,220.2,330.9,345.2,right,11.7
1924,2.0,94.0,16:54:50.300,2025-09-03T00:36:20.274007,,,,,,False,0.0,429.6,truck,0.503,464.3,233.2,107.7,131.5,center,72.0
1924,3.0,94.0,16:54:50.300,2025-09-03T00:36:20.274007,,,,,,False,0.0,429.6,bus,0.487,462.7,236.6,109.3,129.0,center,67.1
1925,1.0,94.0,16:54:50.400,2025-09-03T00:36:20.974220,,,,,,False,0.0,436.7,bus,0.511,465.7,227.1,102.8,129.7,center,66.7
1926,1.0,94.0,16:54:50.500,2025-09-03T00:36:21.674679,,,,,,False,0.0,493.6,truck,0.506,458.2,238.9,105.7,128.5,center,73.6
1926,2.0,94.0,16:54:50.500,2025-09-03T00:36:21.674679,,,,,,False,0.0,493.6,bus,0.519,456.7,239.0,108.0,133.8,center,64.7
1927,1.0,94.0,16:54:50.600,2025-09-03T00:36:22.439314,,,,,,False,0.0,434.9,bus,0.503,454.8,243.2,105.2,127.6,center,67.8
1927,2.0,94.0,16:54:50.600,2025-09-03T00:36:22.439314,,,,,,False,0.0,434.9,truck,0.484,455.6,243.1,105.8,128.6,center,73.6
1928,1.0,94.0,16:54:50.700,2025-09-03T00:36:23.144649,,,,,,False,0.0,433.2,bus,0.48,453.8,236.7,102.4,128.2,center,67.5
1929,1.0,94.0,16:54:50.800,2025-09-03T00:36:23.858616,,,,,,False,0.0,432.3,bus,0.511,452.5,229.2,100.7,130.9,center,66.1
1930,1.0,94.0,16:54:50.900,2025-09-03T00:36:24.564917,,,,,,False,0.0,446.2,bus,0.55,454.3,229.8,99.5,131.7,center,65.7
1931,1.0,94.0,16:54:51.000,2025-09-03T00:36:25.290698,,,,,,False,0.0,439.9,bus,0.599,449.2,237.6,104.1,127.0,center,68.1
1932,1.0,94.0,16:54:51.100,2025-09-03T00:36:25.995745,,,,,,False,0.0,438.1,bus,0.652,447.7,237.2,101.9,127.7,center,67.8
1933,1.0,94.0,16:54:51.200,2025-09-03T00:36:26.700375,,,,,,False,0.0,432.7,bus,0.659,442.3,237.1,104.1,127.2,center,68.0
1934,1.0,94.0,16:54:51.300,2025-09-03T00:36:27.424802,,,,,,False,0.0,433.5,bus,0.672,440.0,227.9,103.3,132.7,center,65.2
1935,1.0,94.0,16:54:51.400,2025-09-03T00:36:28.124312,,,,,,False,0.0,439.2,bus,0.647,443.5,223.1,107.3,132.9,center,65.1
1936,1.0,94.0,16:54:51.500,2025-09-03T00:36:28.840909,,,,,,False,0.0,434.3,bus,0.62,450.1,225.8,104.3,132.3,center,65.4
1936,2.0,94.0,16:54:51.500,2025-09-03T00:36:28.840909,,,,,,False,0.0,434.3,truck,0.579,452.8,226.6,104.8,132.8,center,71.3
1937,1.0,94.0,16:54:51.600,2025-09-03T00:36:29.544291,,,,,,False,0.0,432.9,bus,0.581,462.8,224.8,105.6,137.1,center,63.1
1938,1.0,94.0,16:54:51.700,2025-09-03T00:36:30.249656,,,,,,False,0.0,432.2,bus,0.578,468.5,230.5,108.0,136.3,center,63.5
1939,1.0,94.0,16:54:51.800,2025-09-03T00:36:30.954692,,,,,,False,0.0,422.0,bus,0.605,474.5,235.1,107.3,136.1,center,63.6
1940,1.0,94.0,16:54:51.900,2025-09-03T00:36:31.649697,,,,,,False,0.0,519.7,bus,0.641,477.6,225.2,104.3,139.5,center,62.0
1941,1.0,94.0,16:54:52.000,2025-09-03T00:36:32.437974,,,,,,False,0.0,439.5,bus,0.676,479.3,221.6,102.7,139.2,center,62.2
1942,1.0,94.0,16:54:52.100,2025-09-03T00:36:33.163769,,,,,,False,0.0,432.1,truck,0.64,478.4,219.8,103.6,138.3,center,68.4
1943,1.0,94.0,16:54:52.200,2025-09-03T00:36:33.861188,,,,,,False,0.0,434.3,bus,0.602,476.7,222.7,109.5,136.0,center,63.6
1943,2.0,94.0,16:54:52.200,2025-09-03T00:36:33.861188,,,,,,False,0.0,434.3,truck,0.549,477.6,222.2,111.2,138.1,center,68.5
1944,1.0,94.0,16:54:52.300,2025-09-03T00:36:34.561773,,,,,,False,0.0,440.2,bus,0.543,480.0,217.9,109.7,135.9,center,63.7
1945,1.0,94.0,16:54:52.400,2025-09-03T00:36:35.271193,,,,,,False,0.0,420.1,truck,0.502,485.6,215.2,111.3,133.9,center,70.7
1945,2.0,94.0,16:54:52.400,2025-09-03T00:36:35.271193,,,,,,False,0.0,420.1,bus,0.472,485.2,213.6,116.0,134.7,center,64.3
1946,1.0,94.0,16:54:52.500,2025-09-03T00:36:35.967987,,,,,,False,0.0,499.8,bus,0.478,489.3,213.2,109.7,132.8,center,65.2
1947,1.0,94.0,16:54:52.600,2025-09-03T00:36:36.740401,,,,,,False,0.0,432.5,bus,0.555,494.0,215.9,111.3,140.6,center,61.5
1948,1.0,94.0,16:54:52.700,2025-09-03T00:36:37.466248,,,,,,False,0.0,446.3,bus,0.547,500.3,225.8,112.5,142.3,center,60.8
1949,1.0,94.0,16:54:52.800,2025-09-03T00:36:38.191979,,,,,,False,0.0,436.0,bus,0.603,498.0,230.1,112.8,140.7,center,61.5
1949,2.0,99.0,16:54:52.800,2025-09-03T00:36:38.191979,,,,,,False,0.0,436.0,car,0.667,714.0,299.0,54.0,37.0,center,109.6
1949,3.0,98.0,16:54:52.800,2025-09-03T00:36:38.191979,,,,,,False,0.0,436.0,car,0.633,789.0,296.0,66.0,48.0,center,84.5
1950,1.0,94.0,16:54:52.900,2025-09-03T00:36:38.903643,,,,,,False,0.0,436.0,bus,0.673,495.9,229.3,114.4,140.9,center,61.4
1950,2.0,99.0,16:54:52.900,2025-09-03T00:36:38.903643,,,,,,False,0.0,436.0,car,0.65,708.4,296.2,57.5,41.2,center,98.4
1950,3.0,98.0,16:54:52.900,2025-09-03T00:36:38.903643,,,,,,False,0.0,436.0,car,0.534,785.5,296.0,73.0,48.0,center,84.5
1951,1.0,94.0,16:54:53.000,2025-09-03T00:36:39.608818,,,,,,False,0.0,430.7,bus,0.713,493.2,222.8,107.1,142.4,center,60.8
1951,2.0,99.0,16:54:53.000,2025-09-03T00:36:39.608818,,,,,,False,0.0,430.7,car,0.626,703.2,292.6,62.0,41.1,center,98.8
1951,3.0,98.0,16:54:53.000,2025-09-03T00:36:39.608818,,,,,,False,0.0,430.7,car,0.475,787.2,290.4,73.7,46.6,center,87.0
1952,1.0,98.0,16:54:53.100,2025-09-03T00:36:40.324842,,,,,,False,0.0,434.5,car,0.506,801.8,269.8,77.4,53.2,center,76.3
1952,2.0,94.0,16:54:53.100,2025-09-03T00:36:40.324842,,,,,,False,0.0,434.5,truck,0.659,498.0,211.0,110.5,135.1,center,70.0
1952,3.0,94.0,16:54:53.100,2025-09-03T00:36:40.324842,,,,,,False,0.0,434.5,bus,0.61,500.8,207.5,111.6,130.8,center,66.1
1953,1.0,94.0,16:54:53.200,2025-09-03T00:36:41.024675,,,,,,False,0.0,435.0,bus,0.562,512.1,186.2,112.6,140.8,center,61.5
1953,2.0,94.0,16:54:53.200,2025-09-03T00:36:41.024675,,,,,,False,0.0,435.0,truck,0.516,515.5,178.3,112.9,145.8,center,64.9
1954,1.0,98.0,16:54:53.300,2025-09-03T00:36:41.739723,,,,,,False,0.0,431.1,car,0.518,831.3,260.1,76.4,55.9,right,72.6
1954,2.0,94.0,16:54:53.300,2025-09-03T00:36:41.739723,,,,,,False,0.0,431.1,bus,0.476,521.5,187.9,112.3,142.4,center,60.7
1954,3.0,94.0,16:54:53.300,2025-09-03T00:36:41.739723,,,,,,False,0.0,431.1,truck,0.477,523.2,189.4,111.4,144.2,center,65.6
1955,1.0,98.0,16:54:53.400,2025-09-03T00:36:42.447470,,,,,,False,0.0,462.6,car,0.524,852.1,258.6,78.9,57.4,right,70.7
1955,2.0,94.0,16:54:53.400,2025-09-03T00:36:42.447470,,,,,,False,0.0,462.6,truck,0.492,528.0,184.2,113.9,151.1,center,62.6
1956,1.0,94.0,16:54:53.500,2025-09-03T00:36:43.185949,,,,,,False,0.0,524.2,bus,0.534,532.2,207.2,114.7,147.5,center,58.7
1957,1.0,100.0,16:54:53.600,2025-09-03T00:36:43.986966,,,,,,False,0.0,436.1,car,0.699,767.0,276.0,65.0,44.0,center,92.2
1957,2.0,94.0,16:54:53.600,2025-09-03T00:36:43.986966,,,,,,False,0.0,436.1,truck,0.553,535.6,202.8,117.0,143.0,center,66.2
1957,3.0,98.0,16:54:53.600,2025-09-03T00:36:43.986966,,,,,,False,0.0,436.1,car,0.552,860.4,261.0,88.1,64.1,right,63.3
1958,1.0,100.0,16:54:53.700,2025-09-03T00:36:44.696646,,,,,,False,0.0,488.9,car,0.684,762.8,273.9,66.4,46.1,center,88.0
1958,2.0,98.0,16:54:53.700,2025-09-03T00:36:44.696646,,,,,,False,0.0,488.9,car,0.61,863.6,262.4,95.7,66.1,right,61.3
1958,3.0,94.0,16:54:53.700,2025-09-03T00:36:44.696646,,,,,,False,0.0,488.9,truck,0.547,529.6,200.9,118.4,141.6,center,66.8
1958,4.0,94.0,16:54:53.700,2025-09-03T00:36:44.696646,,,,,,False,0.0,488.9,bus,0.539,523.6,201.0,127.2,139.8,center,61.9
1959,1.0,98.0,16:54:53.800,2025-09-03T00:36:45.451760,,,,,,False,0.0,440.4,car,0.615,866.7,260.7,98.7,69.5,right,58.3
1959,2.0,100.0,16:54:53.800,2025-09-03T00:36:45.451760,,,,,,False,0.0,440.4,car,0.656,764.3,271.2,63.3,48.1,center,84.3
1959,3.0,94.0,16:54:53.800,2025-09-03T00:36:45.451760,,,,,,False,0.0,440.4,truck,0.552,524.6,199.6,120.1,141.3,center,67.0
1959,4.0,94.0,16:54:53.800,2025-09-03T00:36:45.451760,,,,,,False,0.0,440.4,bus,0.479,522.8,198.5,124.2,141.1,center,61.3
1960,1.0,94.0,16:54:53.900,2025-09-03T00:36:46.168867,,,,,,False,0.0,434.7,bus,0.512,523.6,214.2,115.7,145.2,center,59.6
1960,2.0,100.0,16:54:53.900,2025-09-03T00:36:46.168867,,,,,,False,0.0,434.7,car,0.676,764.1,285.8,68.7,50.1,center,80.9
1960,3.0,98.0,16:54:53.900,2025-09-03T00:36:46.168867,,,,,,False,0.0,434.7,car,0.633,870.4,277.7,103.8,71.3,right,56.9
1961,1.0,100.0,16:54:54.000,2025-09-03T00:36:46.874149,,,,,,False,0.0,450.3,car,0.676,774.5,285.2,67.5,47.9,center,84.6
1961,2.0,94.0,16:54:54.000,2025-09-03T00:36:46.874149,,,,,,False,0.0,450.3,truck,0.538,530.2,211.3,115.2,146.5,center,64.6
1961,3.0,98.0,16:54:54.000,2025-09-03T00:36:46.874149,,,,,,False,0.0,450.3,car,0.614,884.8,269.5,114.4,79.5,right,51.0
1962,1.0,100.0,16:54:54.100,2025-09-03T00:36:47.590959,,,,,,False,0.0,457.6,car,0.676,785.4,297.7,69.3,52.2,center,77.7
1962,2.0,94.0,16:54:54.100,2025-09-03T00:36:47.590959,,,,,,False,0.0,457.6,truck,0.584,535.0,225.1,119.3,146.8,center,64.5
1962,3.0,98.0,16:54:54.100,2025-09-03T00:36:47.590959,,,,,,False,0.0,457.6,car,0.619,899.6,284.6,111.3,78.4,right,51.7
1963,1.0,98.0,16:54:54.200,2025-09-03T00:36:48.317817,,,,,,False,0.0,431.9,car,0.628,911.8,271.6,117.4,79.5,right,51.0
1963,2.0,100.0,16:54:54.200,2025-09-03T00:36:48.317817,,,,,,False,0.0,431.9,car,0.669,789.3,281.8,74.7,57.0,center,71.2
1963,3.0,94.0,16:54:54.200,2025-09-03T00:36:48.317817,,,,,,False,0.0,431.9,truck,0.594,539.2,216.6,118.4,144.9,center,65.3
1964,1.0,94.0,16:54:54.300,2025-09-03T00:36:49.015749,,,,,,False,0.0,429.2,bus,0.662,544.0,228.8,120.2,148.5,center,58.3
1964,2.0,100.0,16:54:54.300,2025-09-03T00:36:49.015749,,,,,,False,0.0,429.2,car,0.673,803.8,300.8,69.3,57.7,center,70.3
1964,3.0,98.0,16:54:54.300,2025-09-03T00:36:49.015749,,,,,,False,0.0,429.2,car,0.613,926.6,286.6,125.5,83.4,right,48.7
1965,1.0,94.0,16:54:54.400,2025-09-03T00:36:49.711955,,,,,,False,0.0,440.8,bus,0.611,563.6,233.1,120.1,146.7,center,59.0
1965,2.0,94.0,16:54:54.400,2025-09-03T00:36:49.711955,,,,,,False,0.0,440.8,truck,0.554,569.5,234.4,118.6,144.8,center,65.3
1966,1.0,101.0,16:54:54.500,2025-09-03T00:36:50.417594,,,,,,False,0.0,513.2,car,0.725,880.0,301.0,86.0,66.0,right,61.5
1966,2.0,102.0,16:54:54.500,2025-09-03T00:36:50.417594,,,,,,False,0.0,513.2,car,0.631,1024.0,302.0,140.0,84.0,right,48.3
1966,3.0,94.0,16:54:54.500,2025-09-03T00:36:50.417594,,,,,,False,0.0,513.2,bus,0.526,567.0,228.5,124.5,148.4,center,58.3
1966,4.0,94.0,16:54:54.500,2025-09-03T00:36:50.417594,,,,,,False,0.0,513.2,truck,0.487,568.4,230.3,121.3,143.2,center,66.1
1967,1.0,101.0,16:54:54.600,2025-09-03T00:36:51.200514,,,,,,False,0.0,431.6,car,0.713,880.0,284.2,94.4,70.9,right,57.2
1967,2.0,94.0,16:54:54.600,2025-09-03T00:36:51.200514,,,,,,False,0.0,431.6,truck,0.487,574.4,216.1,120.4,145.2,center,65.2
1967,3.0,102.0,16:54:54.600,2025-09-03T00:36:51.200514,,,,,,False,0.0,431.6,car,0.625,1039.4,281.7,137.9,87.5,right,46.4
1968,1.0,101.0,16:54:54.700,2025-09-03T00:36:51.896894,,,,,,False,0.0,527.8,car,0.693,884.9,293.2,96.2,73.1,right,55.5
1968,2.0,102.0,16:54:54.700,2025-09-03T00:36:51.896894,,,,,,False,0.0,527.8,car,0.633,1046.1,297.3,155.5,86.5,right,46.9
1968,3.0,94.0,16:54:54.700,2025-09-03T00:36:51.896894,,,,,,False,0.0,527.8,truck,0.52,569.9,221.6,120.1,150.7,center,62.8
1969,1.0,101.0,16:54:54.800,2025-09-03T00:36:52.693467,,,,,,False,0.0,438.2,car,0.699,894.8,299.3,99.6,74.4,right,54.5
1969,2.0,94.0,16:54:54.800,2025-09-03T00:36:52.693467,,,,,,False,0.0,438.2,truck,0.583,570.7,223.3,120.0,155.8,center,60.7
1969,3.0,102.0,16:54:54.800,2025-09-03T00:36:52.693467,,,,,,False,0.0,438.2,car,0.639,1059.3,299.2,168.4,90.3,right,44.9
1969,4.0,103.0,16:54:54.800,2025-09-03T00:36:52.693467,,,,,,False,0.0,438.2,car,0.594,708.0,273.0,108.0,96.0,center,42.2
1969,5.0,103.0,16:54:54.800,2025-09-03T00:36:52.693467,,,,,,False,0.0,438.2,truck,0.45,710.8,271.6,108.0,91.8,center,103.1
1970,1.0,101.0,16:54:54.900,2025-09-03T00:36:53.403842,,,,,,False,0.0,492.3,car,0.68,904.0,324.3,103.4,82.5,right,49.1
1970,2.0,102.0,16:54:54.900,2025-09-03T00:36:53.403842,,,,,,False,0.0,492.3,car,0.629,1075.9,317.3,184.9,109.0,right,37.2
1970,3.0,94.0,16:54:54.900,2025-09-03T00:36:53.403842,,,,,,False,0.0,492.3,truck,0.586,572.3,257.4,117.9,146.8,center,64.5
1970,4.0,94.0,16:54:54.900,2025-09-03T00:36:53.403842,,,,,,False,0.0,492.3,bus,0.591,572.8,271.8,120.8,142.8,center,60.6
1970,5.0,102.0,16:54:54.900,2025-09-03T00:36:53.403842,,,,,,False,0.0,492.3,car,0.567,1117.3,287.7,157.0,142.6,right,28.4
1971,1.0,102.0,16:54:55.000,2025-09-03T00:36:54.166975,,,,,,False,0.0,586.4,car,0.595,1112.9,306.1,165.4,122.6,right,33.1
1971,2.0,94.0,16:54:55.000,2025-09-03T00:36:54.166975,,,,,,False,0.0,586.4,bus,0.596,573.6,254.4,117.4,146.4,center,59.1
1971,3.0,101.0,16:54:55.000,2025-09-03T00:36:54.166975,,,,,,False,0.0,586.4,car,0.657,916.6,315.7,104.5,85.7,right,47.4
1971,4.0,103.0,16:54:55.000,2025-09-03T00:36:54.166975,,,,,,False,0.0,586.4,car,0.495,722.8,284.5,124.1,102.4,center,39.6
1972,1.0,102.0,16:54:55.100,2025-09-03T00:36:55.017853,,,,,,False,0.0,433.7,car,0.611,1115.8,308.8,163.7,117.3,right,34.6
1972,2.0,103.0,16:54:55.100,2025-09-03T00:36:55.017853,,,,,,False,0.0,433.7,car,0.547,746.8,287.6,133.1,111.2,center,36.5
1972,3.0,101.0,16:54:55.100,2025-09-03T00:36:55.017853,,,,,,False,0.0,433.7,car,0.645,923.9,314.5,110.5,87.3,right,46.5
1972,4.0,94.0,16:54:55.100,2025-09-03T00:36:55.017853,,,,,,False,0.0,433.7,bus,0.593,573.2,250.6,115.7,148.9,center,58.1
1972,5.0,102.0,16:54:55.100,2025-09-03T00:36:55.017853,,,,,,False,0.0,433.7,car,0.547,1116.6,315.2,98.1,91.2,right,44.5
1973,1.0,102.0,16:54:55.200,2025-09-03T00:36:55.720947,,,,,,False,0.0,432.7,car,0.563,1128.1,297.6,132.3,96.0,right,42.3
1973,2.0,101.0,16:54:55.200,2025-09-03T00:36:55.720947,,,,,,False,0.0,432.7,car,0.634,935.2,295.3,114.3,92.0,right,44.1
1973,3.0,94.0,16:54:55.200,2025-09-03T00:36:55.720947,,,,,,False,0.0,432.7,bus,0.571,571.0,230.6,118.0,152.5,center,56.7
1973,4.0,94.0,16:54:55.200,2025-09-03T00:36:55.720947,,,,,,False,0.0,432.7,truck,0.56,569.6,227.4,117.3,148.6,center,63.7
1974,1.0,101.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,car,0.648,975.6,283.9,103.6,92.0,right,44.1
1974,2.0,102.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,car,0.642,1164.4,283.2,108.3,100.2,right,40.5
1974,3.0,94.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,bus,0.614,580.4,218.0,121.3,148.9,center,58.1
1974,4.0,104.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,car,0.654,433.0,258.0,73.0,65.0,center,62.4
1974,5.0,103.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,car,0.557,785.4,249.4,175.7,146.8,right,27.6
1974,6.0,104.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,car,0.526,470.8,260.8,50.6,54.5,center,74.4
1974,7.0,103.0,16:54:55.300,2025-09-03T00:36:56.428471,,,,,,False,0.0,430.8,truck,0.511,795.6,240.7,192.7,150.4,right,62.9
1975,1.0,102.0,16:54:55.400,2025-09-03T00:36:57.138901,,,,,,False,0.0,428.8,car,0.653,1190.7,293.6,85.7,99.4,right,40.8
1975,2.0,104.0,16:54:55.400,2025-09-03T00:36:57.138901,,,,,,False,0.0,428.8,car,0.576,440.8,273.5,63.5,52.0,center,77.9
1975,3.0,103.0,16:54:55.400,2025-09-03T00:36:57.138901,,,,,,False,0.0,428.8,car,0.578,812.7,244.4,241.2,172.5,right,23.5
1975,4.0,94.0,16:54:55.400,2025-09-03T00:36:57.138901,,,,,,False,0.0,428.8,bus,0.585,582.9,223.6,120.4,151.8,center,57.0
1975,5.0,94.0,16:54:55.400,2025-09-03T00:36:57.138901,,,,,,False,0.0,428.8,truck,0.528,584.4,223.9,118.7,151.9,center,62.3
1976,1.0,102.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.65,1216.8,304.4,60.7,97.7,right,41.5
1976,2.0,104.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.603,424.9,278.1,72.2,58.3,center,69.6
1976,3.0,94.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,truck,0.538,582.7,231.7,118.2,148.5,center,63.7
1976,4.0,105.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.596,715.0,266.0,124.0,107.0,center,37.9
1976,5.0,103.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.578,843.7,248.3,276.8,200.9,right,20.2
1976,6.0,104.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.568,462.8,280.8,50.4,51.8,center,78.3
1976,7.0,105.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,car,0.476,782.2,273.7,71.5,88.1,center,46.0
1976,8.0,103.0,16:54:55.500,2025-09-03T00:36:57.838626,,,,,,False,0.0,442.2,truck,0.505,853.7,244.6,285.3,210.8,right,44.9
1977,1.0,104.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,car,0.581,426.5,288.6,73.9,63.1,center,64.2
1977,2.0,104.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,car,0.618,462.6,292.4,53.7,51.8,center,78.2
1977,3.0,94.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,truck,0.558,586.4,247.3,120.2,143.9,center,65.7
1977,4.0,103.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,car,0.494,895.2,251.2,336.9,241.0,right,16.8
1977,5.0,105.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,truck,0.497,739.4,274.6,113.1,106.2,center,89.1
1977,6.0,103.0,16:54:55.600,2025-09-03T00:36:58.552168,,,,,,False,0.0,436.7,truck,0.516,909.1,249.7,353.1,255.7,right,37.0
1978,1.0,104.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,car,0.64,424.4,272.5,75.6,65.3,center,62.2
1978,2.0,103.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,car,0.528,961.5,226.1,310.3,273.4,right,14.8
1978,3.0,94.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,truck,0.546,585.4,231.0,118.6,144.7,center,65.4
1978,4.0,105.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,truck,0.511,734.2,254.6,131.2,120.1,center,78.8
1978,5.0,104.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,car,0.613,459.8,268.7,51.4,56.7,center,71.6
1979,1.0,104.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.669,417.9,264.0,79.1,66.7,center,60.8
1979,2.0,94.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,truck,0.556,584.4,223.3,122.4,147.0,center,64.4
1979,3.0,103.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.532,1040.3,206.4,236.6,312.3,right,13.0
1979,4.0,105.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,truck,0.503,740.4,243.7,152.1,138.9,center,68.1
1979,5.0,105.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.478,739.4,241.1,161.1,142.5,center,28.5
1980,1.0,101.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.677,1027.0,279.8,165.5,116.5,right,34.8
1980,2.0,104.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.659,404.7,258.4,82.5,62.7,center,64.7
1980,3.0,94.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,truck,0.603,585.5,216.1,121.4,147.7,center,64.1
1980,4.0,105.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.517,748.9,231.2,177.8,153.3,center,26.5
1980,5.0,105.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,truck,0.481,754.6,225.5,179.4,161.5,center,58.6
